"fip_index","fip_title","community","c","supercommunity","sc","question","q","sort","nochoice","decl","rel","resource","res","reslabel","res_np","resourcetype","startdate","enddate","qualifier","qualification_np","date"
"http://purl.org/np/RAW9qo1T8frW8TVP8NyLg9pmPNX4I8W91TzwK9_0BUV0Y","IAGOS_FIP_2020","http://purl.org/np/RAVCCWaHwMAe8CuM8TPZmbV-Bcjh2Ddn85MP-gDCBDRQg#iagos","iagos","http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI","ENVRI","https://w3id.org/fair/fip/terms/FIP-Question-F2","F2","02x","","http://purl.org/np/RAVE1KipRadKOgWSYX48kf694BCIbtrxfCQzKK1r_Odg0#declaration","https://w3id.org/fair/fip/terms/declares-current-use-of","http://purl.org/np/RAw8X2gfKkN6Df_Wws3Axou4vMrejVEFumgga52D_i1nY#ISO_19115","ISO_19115","ISO 19115 | Geographic information - Metadata","http://purl.org/np/RAkM3iUGc1BSy3Y8_wFSY-TunpVMnvhJoihWC4vv33cUM","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2020-01-01,2020-12-31,"https://ror.org/056j50v04","http://purl.org/np/RAdRgWRNjobrgPFeiHBZxarKXiGaDImHI2M4369LR59wM",2023-04-25T03:15:50Z
"http://purl.org/np/RAW9qo1T8frW8TVP8NyLg9pmPNX4I8W91TzwK9_0BUV0Y","IAGOS_FIP_2020","http://purl.org/np/RAVCCWaHwMAe8CuM8TPZmbV-Bcjh2Ddn85MP-gDCBDRQg#iagos","iagos","http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI","ENVRI","https://w3id.org/fair/fip/terms/FIP-Question-F2","F2","02x","","http://purl.org/np/RAkSmOnEBNUq2M2ywaZxigW5xArqgGX7hRB-63La1uXx4#declaration","https://w3id.org/fair/fip/terms/declares-current-use-of","http://purl.org/np/RAko0U2Q8boW-drM8t11DcbX6Ixu2mcSQf-2BrM07geIQ#datacite_metadata_scheme","datacite_metadata_scheme","DataCite Metadata Scheme","http://purl.org/np/RAl80tWl_i_CPaLWi13ofQe3tLCuY74uby1v8VbzfY8_0","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2020-01-01,2020-12-31,"https://ror.org/056j50v04","http://purl.org/np/RAbxWP_GRA2zH3sjRgfxzom-AuXRFGhiEokxZIF5PJj6Q",2023-04-25T03:15:50Z
"http://purl.org/np/RAWnvZKOFuuuSCgaoVCAGb27Ygs0kDZeXiVM_yVIvUGoA","IAGOS FIP 2019","http://purl.org/np/RAVCCWaHwMAe8CuM8TPZmbV-Bcjh2Ddn85MP-gDCBDRQg#iagos","iagos","http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI","ENVRI","https://w3id.org/fair/fip/terms/FIP-Question-F2","F2","02x","","http://purl.org/np/RAQi_e0V6tz3vDmgYH0yrCzkmTdP0Qa1tsSn5xTbMBgW0#declaration","https://w3id.org/fair/fip/terms/declares-current-use-of","http://purl.org/np/RAw8X2gfKkN6Df_Wws3Axou4vMrejVEFumgga52D_i1nY#ISO_19115","ISO_19115","ISO 19115 | Geographic information - Metadata","http://purl.org/np/RAkM3iUGc1BSy3Y8_wFSY-TunpVMnvhJoihWC4vv33cUM","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2019-01-01,2019-12-31,"https://ror.org/056j50v04","http://purl.org/np/RAdRgWRNjobrgPFeiHBZxarKXiGaDImHI2M4369LR59wM",2024-01-17T14:49:57Z
"http://purl.org/np/RAWnvZKOFuuuSCgaoVCAGb27Ygs0kDZeXiVM_yVIvUGoA","IAGOS FIP 2019","http://purl.org/np/RAVCCWaHwMAe8CuM8TPZmbV-Bcjh2Ddn85MP-gDCBDRQg#iagos","iagos","http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI","ENVRI","https://w3id.org/fair/fip/terms/FIP-Question-F2","F2","02x","","http://purl.org/np/RA_EKKevsp3rbSIpjMb4XWyzwJUuKQ43L-G1zSYopwbrk#declaration","https://w3id.org/fair/fip/terms/declares-planned-use-of","http://purl.org/np/RAko0U2Q8boW-drM8t11DcbX6Ixu2mcSQf-2BrM07geIQ#datacite_metadata_scheme","datacite_metadata_scheme","DataCite Metadata Scheme","http://purl.org/np/RAl80tWl_i_CPaLWi13ofQe3tLCuY74uby1v8VbzfY8_0","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2019-01-01,2019-12-31,"https://ror.org/056j50v04","http://purl.org/np/RAbxWP_GRA2zH3sjRgfxzom-AuXRFGhiEokxZIF5PJj6Q",2024-01-17T14:49:57Z
"http://purl.org/np/RAWnvZKOFuuuSCgaoVCAGb27Ygs0kDZeXiVM_yVIvUGoA","IAGOS FIP 2019","http://purl.org/np/RAVCCWaHwMAe8CuM8TPZmbV-Bcjh2Ddn85MP-gDCBDRQg#iagos","iagos","http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI","ENVRI","https://w3id.org/fair/fip/terms/FIP-Question-F2","F2","02x","","http://purl.org/np/RAzWhcfpyflOa5nUIs2PRSM7hA7pLzDmWym7sGTmq3zFc#declaration","https://w3id.org/fair/fip/terms/declares-current-use-of","http://purl.org/np/RAnLN_EMEQoZ0A7jRuQCPFqt0APN_SVD_9vmG3CDFKjog#ISO_19139","ISO_19139","ISO 19139 | Geographic information - Metadata - XML schema implementation","http://purl.org/np/RA16xMcsHVSBrplHnx4UPWTXyq6WeS_XydAVBNXmlqGWY","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2019-01-01,2019-12-31,"https://ror.org/056j50v04","http://purl.org/np/RAM7iyVbG4Q_LDqhvwoXUUa9xMXST_rBCHGVwZR1mLVo4",2024-01-17T14:49:57Z
"http://purl.org/np/RAvGJSIBci-EUjcrDbDdIPMoQfkfWfbgVwUD4l-Rrmp3w","IAGOS_FIP_2021","http://purl.org/np/RAVCCWaHwMAe8CuM8TPZmbV-Bcjh2Ddn85MP-gDCBDRQg#iagos","iagos","http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI","ENVRI","https://w3id.org/fair/fip/terms/FIP-Question-F2","F2","02x","","http://purl.org/np/RA2ElaYwC1qHpKX6bxR35y_URaEAR1tLKnCo71Hc63A5M#declaration","https://w3id.org/fair/fip/terms/declares-current-use-of","http://purl.org/np/RAw8X2gfKkN6Df_Wws3Axou4vMrejVEFumgga52D_i1nY#ISO_19115","ISO_19115","ISO 19115 | Geographic information - Metadata","http://purl.org/np/RAkM3iUGc1BSy3Y8_wFSY-TunpVMnvhJoihWC4vv33cUM","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2021-01-01,2021-12-31,"https://ror.org/056j50v04","http://purl.org/np/RAdRgWRNjobrgPFeiHBZxarKXiGaDImHI2M4369LR59wM",2023-04-25T03:16:37Z
"http://purl.org/np/RAvGJSIBci-EUjcrDbDdIPMoQfkfWfbgVwUD4l-Rrmp3w","IAGOS_FIP_2021","http://purl.org/np/RAVCCWaHwMAe8CuM8TPZmbV-Bcjh2Ddn85MP-gDCBDRQg#iagos","iagos","http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI","ENVRI","https://w3id.org/fair/fip/terms/FIP-Question-F2","F2","02x","","http://purl.org/np/RADQgzergeGvajVgJCgjwKTPcKwmHo1OWpEQpsWRAvrDY#declaration","https://w3id.org/fair/fip/terms/declares-current-use-of","http://purl.org/np/RAnLN_EMEQoZ0A7jRuQCPFqt0APN_SVD_9vmG3CDFKjog#ISO_19139","ISO_19139","ISO 19139 | Geographic information - Metadata - XML schema implementation","http://purl.org/np/RA16xMcsHVSBrplHnx4UPWTXyq6WeS_XydAVBNXmlqGWY","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2021-01-01,2021-12-31,"https://ror.org/056j50v04","http://purl.org/np/RAM7iyVbG4Q_LDqhvwoXUUa9xMXST_rBCHGVwZR1mLVo4",2023-04-25T03:16:37Z
"http://purl.org/np/RAvGJSIBci-EUjcrDbDdIPMoQfkfWfbgVwUD4l-Rrmp3w","IAGOS_FIP_2021","http://purl.org/np/RAVCCWaHwMAe8CuM8TPZmbV-Bcjh2Ddn85MP-gDCBDRQg#iagos","iagos","http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI","ENVRI","https://w3id.org/fair/fip/terms/FIP-Question-F2","F2","02x","","http://purl.org/np/RAPDjZv1Ajy33RLg-ScBI5nLmSdgBDed2D8O7z0-AHdW8#declaration","https://w3id.org/fair/fip/terms/declares-planned-use-of","http://purl.org/np/RA6903cYeY4s9RQE_Y-67XuPuNxdh9MuiZfQ2KCdHDMk8#wmo-core-profile","wmo-core-profile","WMO Core Profile | World Meteorological Organization Core Metadata Profile","http://purl.org/np/RAMR4hXgFVP1uUF6VLwAZk0wjkFJgzVQYF2JttNCr9B4U","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2021-01-01,2021-12-31,"https://ror.org/056j50v04","http://purl.org/np/RAiYs9VVx0EUF5nehgHREAxtIzbTeJ96L0rYl_5DN0CdI",2023-04-25T03:16:37Z
"http://purl.org/np/RAvGJSIBci-EUjcrDbDdIPMoQfkfWfbgVwUD4l-Rrmp3w","IAGOS_FIP_2021","http://purl.org/np/RAVCCWaHwMAe8CuM8TPZmbV-Bcjh2Ddn85MP-gDCBDRQg#iagos","iagos","http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI","ENVRI","https://w3id.org/fair/fip/terms/FIP-Question-F2","F2","02x","","http://purl.org/np/RAv4RdmHHf2GfzlttYDz4RTOUu9YuM6mirhSrQ9R1n9Dk#declaration","https://w3id.org/fair/fip/terms/declares-current-use-of","http://purl.org/np/RAko0U2Q8boW-drM8t11DcbX6Ixu2mcSQf-2BrM07geIQ#datacite_metadata_scheme","datacite_metadata_scheme","DataCite Metadata Scheme","http://purl.org/np/RAl80tWl_i_CPaLWi13ofQe3tLCuY74uby1v8VbzfY8_0","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2021-01-01,2021-12-31,"https://ror.org/056j50v04","http://purl.org/np/RAbxWP_GRA2zH3sjRgfxzom-AuXRFGhiEokxZIF5PJj6Q",2023-04-25T03:16:37Z
"http://purl.org/np/RAooClp0mKwvcmZRGKU01gDdc24wzz1IvELSgU9WKS3fw","IUPAC Gold Book (original FIP)","http://purl.org/np/RAWYlDarwOREB3W-z2k_6l-Dp79ZBzqkcyU9hM28J6vhQ#iupac-assets","iupac-assets","http://purl.org/np/RAqjSLRrTWwqBo53y9CGWTtQn6sa8VdDmAhU_TuoLkAVw#worldfair_project_communities","worldfair_project_communities","https://w3id.org/fair/fip/terms/FIP-Question-F2","F2","02x","","http://purl.org/np/RAYrU8u0Lz2FdOj2IEMmKxU_nWxuSm46dW3TQuU4rKA8w#declaration","https://w3id.org/fair/fip/terms/declares-current-use-of","http://purl.org/np/RAMXxeVhVVXpTD7HxEPbLi2hs8OivmUjoywsmstKUOAeA#Crossref","Crossref","Crossref Metadata Consortium ","http://purl.org/np/RAMXxeVhVVXpTD7HxEPbLi2hs8OivmUjoywsmstKUOAeA","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2022-10-04,2050-12-31,,,2024-01-17T20:45:20Z
"http://purl.org/np/RACd4ZEClq-KlogFH5g-rDp_4iGaX5hkUhy9q_BzlixpM","LifeWatch_Marine_FIP_2019","http://purl.org/np/RAvRsoe_qjAtywswoh3PyrL7Q5_7ayjsyhsUdecmm1JMs#lw-marine","lw-marine","http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI","ENVRI","https://w3id.org/fair/fip/terms/FIP-Question-F2","F2","02x","","http://purl.org/np/RA3puaZ6hA9c-_vfPsxh3QXpt5uR1ltYRyf8JJ6Ut0eEg#declaration","https://w3id.org/fair/fip/terms/declares-current-use-of","http://purl.org/np/RAko0U2Q8boW-drM8t11DcbX6Ixu2mcSQf-2BrM07geIQ#datacite_metadata_scheme","datacite_metadata_scheme","DataCite Metadata Scheme","http://purl.org/np/RAl80tWl_i_CPaLWi13ofQe3tLCuY74uby1v8VbzfY8_0","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2019-01-01,2019-12-31,"https://ror.org/056j50v04","http://purl.org/np/RAbxWP_GRA2zH3sjRgfxzom-AuXRFGhiEokxZIF5PJj6Q",2023-04-25T03:04:12Z
"http://purl.org/np/RACd4ZEClq-KlogFH5g-rDp_4iGaX5hkUhy9q_BzlixpM","LifeWatch_Marine_FIP_2019","http://purl.org/np/RAvRsoe_qjAtywswoh3PyrL7Q5_7ayjsyhsUdecmm1JMs#lw-marine","lw-marine","http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI","ENVRI","https://w3id.org/fair/fip/terms/FIP-Question-F2","F2","02x","","http://purl.org/np/RA5K1rvgymNziZ0oA35_Vixjfs3euHbzkLOLn29N-NLs0#declaration","https://w3id.org/fair/fip/terms/declares-current-use-of","http://purl.org/np/RA69xklqUA_c_76i3K-lsQ8RlxK-aF0jos6Gma_69PalQ#EML_GBIF_Profile","EML_GBIF_Profile","EML GBIF Profile Metadata | Ecological Metadata Language Global Biodiversity Information Facility Profile Metadata","http://purl.org/np/RAqyqN5z8kbVwUdbRbBbhlci5sn6CHSwx4EF0axJB4zUU","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2019-01-01,2019-12-31,"https://ror.org/056j50v04","http://purl.org/np/RAjzdZsNi0VXqyM1GOcGkltrdRkgF7BRezEN4SVoGjzLY",2023-04-25T03:04:12Z
"http://purl.org/np/RACd4ZEClq-KlogFH5g-rDp_4iGaX5hkUhy9q_BzlixpM","LifeWatch_Marine_FIP_2019","http://purl.org/np/RAvRsoe_qjAtywswoh3PyrL7Q5_7ayjsyhsUdecmm1JMs#lw-marine","lw-marine","http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI","ENVRI","https://w3id.org/fair/fip/terms/FIP-Question-F2","F2","02x","","http://purl.org/np/RAcR63fc9fdJvz3NyIPabrGnq-H0piigoSkacLYQicVpc#declaration","https://w3id.org/fair/fip/terms/declares-planned-use-of","http://purl.org/np/RAfpqImxNsTJLDAV3ZvcQBOddyZf-Yhl2WHXFpGHOLe-Y#Schema.org_Dataset","Schema.org_Dataset","Schema.org Dataset","http://purl.org/np/RAfpqImxNsTJLDAV3ZvcQBOddyZf-Yhl2WHXFpGHOLe-Y","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2019-01-01,2019-12-31,"https://ror.org/056j50v04","http://purl.org/np/RA_vpCiP7z8c75Wi_ic1b-6UQkvkXrmxcvAs8QSkAXBUg",2023-04-25T03:04:12Z
"http://purl.org/np/RACd4ZEClq-KlogFH5g-rDp_4iGaX5hkUhy9q_BzlixpM","LifeWatch_Marine_FIP_2019","http://purl.org/np/RAvRsoe_qjAtywswoh3PyrL7Q5_7ayjsyhsUdecmm1JMs#lw-marine","lw-marine","http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI","ENVRI","https://w3id.org/fair/fip/terms/FIP-Question-F2","F2","02x","","http://purl.org/np/RAggvjOq0NXYUz3m8pL9Yh2tyrva8fz2ODuIwqwj9qZSU#declaration","https://w3id.org/fair/fip/terms/declares-current-use-of","http://purl.org/np/RAw8X2gfKkN6Df_Wws3Axou4vMrejVEFumgga52D_i1nY#ISO_19115","ISO_19115","ISO 19115 | Geographic information - Metadata","http://purl.org/np/RAkM3iUGc1BSy3Y8_wFSY-TunpVMnvhJoihWC4vv33cUM","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2019-01-01,2019-12-31,"https://ror.org/056j50v04","http://purl.org/np/RAdRgWRNjobrgPFeiHBZxarKXiGaDImHI2M4369LR59wM",2023-04-25T03:04:12Z
"http://purl.org/np/RAcn9PL7Aw3nRMRcnQXhtssXF2-UgizrekwiLH3dYbpiE","LifeWatch_Marine_FIP_2021","http://purl.org/np/RAvRsoe_qjAtywswoh3PyrL7Q5_7ayjsyhsUdecmm1JMs#lw-marine","lw-marine","http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI","ENVRI","https://w3id.org/fair/fip/terms/FIP-Question-F2","F2","02x","","http://purl.org/np/RA-rWOiXG0uHjj3q8xLxC5Q_U0NMtZ8qwch781g4v301U#declaration","https://w3id.org/fair/fip/terms/declares-current-use-of","http://purl.org/np/RAw8X2gfKkN6Df_Wws3Axou4vMrejVEFumgga52D_i1nY#ISO_19115","ISO_19115","ISO 19115 | Geographic information - Metadata","http://purl.org/np/RAkM3iUGc1BSy3Y8_wFSY-TunpVMnvhJoihWC4vv33cUM","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2021-01-01,2021-12-31,"https://ror.org/056j50v04","http://purl.org/np/RAdRgWRNjobrgPFeiHBZxarKXiGaDImHI2M4369LR59wM",2022-12-28T22:26:30Z
"http://purl.org/np/RAcn9PL7Aw3nRMRcnQXhtssXF2-UgizrekwiLH3dYbpiE","LifeWatch_Marine_FIP_2021","http://purl.org/np/RAvRsoe_qjAtywswoh3PyrL7Q5_7ayjsyhsUdecmm1JMs#lw-marine","lw-marine","http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI","ENVRI","https://w3id.org/fair/fip/terms/FIP-Question-F2","F2","02x","","http://purl.org/np/RA6u95BbsgU22B9H8hPwCmmkHAE8zAN8kWdrFqPkpukU0#declaration","https://w3id.org/fair/fip/terms/declares-planned-use-of","http://purl.org/np/RAfpqImxNsTJLDAV3ZvcQBOddyZf-Yhl2WHXFpGHOLe-Y#Schema.org_Dataset","Schema.org_Dataset","Schema.org Dataset","http://purl.org/np/RAfpqImxNsTJLDAV3ZvcQBOddyZf-Yhl2WHXFpGHOLe-Y","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2021-01-01,2021-12-31,"https://ror.org/056j50v04","http://purl.org/np/RA_vpCiP7z8c75Wi_ic1b-6UQkvkXrmxcvAs8QSkAXBUg",2022-12-28T22:26:30Z
"http://purl.org/np/RAcn9PL7Aw3nRMRcnQXhtssXF2-UgizrekwiLH3dYbpiE","LifeWatch_Marine_FIP_2021","http://purl.org/np/RAvRsoe_qjAtywswoh3PyrL7Q5_7ayjsyhsUdecmm1JMs#lw-marine","lw-marine","http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI","ENVRI","https://w3id.org/fair/fip/terms/FIP-Question-F2","F2","02x","","http://purl.org/np/RAGiXGKccw5GS8YYhAi_DAl08ch8APk4Dazk-AFOWfBrc#declaration","https://w3id.org/fair/fip/terms/declares-planned-use-of","http://purl.org/np/RAlRm-dQCh69ziWs5T2VCJhvZHuCDLtCOsmylHSiegd_k#INSPIRE-EMF","INSPIRE-EMF","INSPIRE EMF | Infrastructure for Spatial Information in the European Community Environmental Monitoring Facilities","http://purl.org/np/RAlRm-dQCh69ziWs5T2VCJhvZHuCDLtCOsmylHSiegd_k","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2021-01-01,2021-12-31,"https://ror.org/056j50v04","http://purl.org/np/RAQ8wzWVZH00NiSS8pDLZPwq77lV8iVyqTVKe-l8TEzkQ",2022-12-28T22:26:30Z
"http://purl.org/np/RAcn9PL7Aw3nRMRcnQXhtssXF2-UgizrekwiLH3dYbpiE","LifeWatch_Marine_FIP_2021","http://purl.org/np/RAvRsoe_qjAtywswoh3PyrL7Q5_7ayjsyhsUdecmm1JMs#lw-marine","lw-marine","http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI","ENVRI","https://w3id.org/fair/fip/terms/FIP-Question-F2","F2","02x","","http://purl.org/np/RASQwhkTgTfqz3U0BzcsLvlFCg8b42-XKD-XUcxZmxZrM#declaration","https://w3id.org/fair/fip/terms/declares-current-use-of","http://purl.org/np/RA69xklqUA_c_76i3K-lsQ8RlxK-aF0jos6Gma_69PalQ#EML_GBIF_Profile","EML_GBIF_Profile","EML GBIF Profile Metadata | Ecological Metadata Language Global Biodiversity Information Facility Profile Metadata","http://purl.org/np/RAqyqN5z8kbVwUdbRbBbhlci5sn6CHSwx4EF0axJB4zUU","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2021-01-01,2021-12-31,"https://ror.org/056j50v04","http://purl.org/np/RAjzdZsNi0VXqyM1GOcGkltrdRkgF7BRezEN4SVoGjzLY",2022-12-28T22:26:30Z
"http://purl.org/np/RAcn9PL7Aw3nRMRcnQXhtssXF2-UgizrekwiLH3dYbpiE","LifeWatch_Marine_FIP_2021","http://purl.org/np/RAvRsoe_qjAtywswoh3PyrL7Q5_7ayjsyhsUdecmm1JMs#lw-marine","lw-marine","http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI","ENVRI","https://w3id.org/fair/fip/terms/FIP-Question-F2","F2","02x","","http://purl.org/np/RAngdGfWLfF3n3rWCLrzBx81IylHQpYNaRdnahpJng1zI#declaration","https://w3id.org/fair/fip/terms/declares-planned-use-of","http://purl.org/np/RAGhCnj_zKSZURRm5MgkkeLAnGfGYp3Bw_he3pYS4k0o4#DCAT-AP","DCAT-AP","DCAT-AP | Data Catalog Vocabulary Application Profile for Data Portals in Europe","http://purl.org/np/RAXSTAZxAoVgTvt5PEeX3uHuJsu2hH-djhrsYpU8-NiQA","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2021-01-01,2021-12-31,"https://ror.org/056j50v04","http://purl.org/np/RAr9O6zg3y2W440DoK4ToyzhnsW4akHmoB137O00y5DxE",2022-12-28T22:26:30Z
"http://purl.org/np/RAcn9PL7Aw3nRMRcnQXhtssXF2-UgizrekwiLH3dYbpiE","LifeWatch_Marine_FIP_2021","http://purl.org/np/RAvRsoe_qjAtywswoh3PyrL7Q5_7ayjsyhsUdecmm1JMs#lw-marine","lw-marine","http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI","ENVRI","https://w3id.org/fair/fip/terms/FIP-Question-F2","F2","02x","","http://purl.org/np/RAyRxwnyM59ZpPR_iCMsGlj7lpQWnnLkd3TAbipcd1g2Q#declaration","https://w3id.org/fair/fip/terms/declares-current-use-of","http://purl.org/np/RAko0U2Q8boW-drM8t11DcbX6Ixu2mcSQf-2BrM07geIQ#datacite_metadata_scheme","datacite_metadata_scheme","DataCite Metadata Scheme","http://purl.org/np/RAl80tWl_i_CPaLWi13ofQe3tLCuY74uby1v8VbzfY8_0","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2021-01-01,2021-12-31,"https://ror.org/056j50v04","http://purl.org/np/RAbxWP_GRA2zH3sjRgfxzom-AuXRFGhiEokxZIF5PJj6Q",2022-12-28T22:26:30Z
"http://purl.org/np/RAlqasGmdXTcPoXpfglWVszmX9iaadH-Qdofly7zGEVfU","LifeWatch_Marine_FIP_2020","http://purl.org/np/RAvRsoe_qjAtywswoh3PyrL7Q5_7ayjsyhsUdecmm1JMs#lw-marine","lw-marine","http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI","ENVRI","https://w3id.org/fair/fip/terms/FIP-Question-F2","F2","02x","","http://purl.org/np/RA0Fw6jU45poI3tN3mRQZtrIw87Sbr2v4JT_DoExFfKmU#declaration","https://w3id.org/fair/fip/terms/declares-current-use-of","http://purl.org/np/RAko0U2Q8boW-drM8t11DcbX6Ixu2mcSQf-2BrM07geIQ#datacite_metadata_scheme","datacite_metadata_scheme","DataCite Metadata Scheme","http://purl.org/np/RAl80tWl_i_CPaLWi13ofQe3tLCuY74uby1v8VbzfY8_0","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2020-01-01,2020-12-31,"https://ror.org/056j50v04","http://purl.org/np/RAbxWP_GRA2zH3sjRgfxzom-AuXRFGhiEokxZIF5PJj6Q",2023-04-25T03:04:52Z
"http://purl.org/np/RAlqasGmdXTcPoXpfglWVszmX9iaadH-Qdofly7zGEVfU","LifeWatch_Marine_FIP_2020","http://purl.org/np/RAvRsoe_qjAtywswoh3PyrL7Q5_7ayjsyhsUdecmm1JMs#lw-marine","lw-marine","http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI","ENVRI","https://w3id.org/fair/fip/terms/FIP-Question-F2","F2","02x","","http://purl.org/np/RA0fGUcgMlfq3kqPlezfaPtgIpkV5FIuDO0WBwRv70Ev8#declaration","https://w3id.org/fair/fip/terms/declares-planned-use-of","http://purl.org/np/RAfpqImxNsTJLDAV3ZvcQBOddyZf-Yhl2WHXFpGHOLe-Y#Schema.org_Dataset","Schema.org_Dataset","Schema.org Dataset","http://purl.org/np/RAfpqImxNsTJLDAV3ZvcQBOddyZf-Yhl2WHXFpGHOLe-Y","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2020-01-01,2020-12-31,"https://ror.org/056j50v04","http://purl.org/np/RA_vpCiP7z8c75Wi_ic1b-6UQkvkXrmxcvAs8QSkAXBUg",2023-04-25T03:04:52Z
"http://purl.org/np/RAlqasGmdXTcPoXpfglWVszmX9iaadH-Qdofly7zGEVfU","LifeWatch_Marine_FIP_2020","http://purl.org/np/RAvRsoe_qjAtywswoh3PyrL7Q5_7ayjsyhsUdecmm1JMs#lw-marine","lw-marine","http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI","ENVRI","https://w3id.org/fair/fip/terms/FIP-Question-F2","F2","02x","","http://purl.org/np/RA5D4s1XCDgZkAWL_vSDw0JcYUDsQXTCtFpx2J19NsRqU#declaration","https://w3id.org/fair/fip/terms/declares-planned-use-of","http://purl.org/np/RAGhCnj_zKSZURRm5MgkkeLAnGfGYp3Bw_he3pYS4k0o4#DCAT-AP","DCAT-AP","DCAT-AP | Data Catalog Vocabulary Application Profile for Data Portals in Europe","http://purl.org/np/RAXSTAZxAoVgTvt5PEeX3uHuJsu2hH-djhrsYpU8-NiQA","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2020-01-01,2020-12-31,"https://ror.org/056j50v04","http://purl.org/np/RAr9O6zg3y2W440DoK4ToyzhnsW4akHmoB137O00y5DxE",2023-04-25T03:04:52Z
